Rank,Streams,Track Name,tempo,Artist_id
309.0,84331632,Homicide (feat. Eminem),140.055,4xRYI6VqpkE3UwrDrAZL8L
310.0,84174420,Cross Me (feat. Chance the Rapper & PnB Rock),95.005,6eUKZXaKkcviH0Ku9w2n3V
311.0,83761855,Vaina Loca,93.98200000000001,1i8SpTcr7yvPOmcqrbnVXY
312.0,83274204,Ruin My Life,124.896,1Xylc3o4UrD53lo9CvFvVg
313.0,83040132,"A Whole New World (End Title) - From ""Aladdin""",110.508,5ZsFI1h6hIdQRw2ti0hz81
314.0,82989855,needy,87.045,66CXWjxzNUsdJxJ2JdwvnR
315.0,82943355,NASA,75.005,66CXWjxzNUsdJxJ2JdwvnR
316.0,81993232,Slide Away,148.05100000000002,5YGY8feqx7naU7z4HrwZM6
317.0,81880924,Solo de Mi,179.972,4q3ewBCX7sLwd24euuV69X
318.0,80382380,ME! (feat. Brendon Urie of Panic! At The Disco),182.162,06HL4z0CvFAxyc27GXpf02
319.0,79937113,Startender (feat. Offset and Tyga),191.97099999999998,31W5EY0aAly4Qieq6OFu6I
320.0,79073445,Best Part (feat. Daniel Caesar),75.208,3Y7RZ31TRPVadSFVy1o8os
321.0,79029303,Whine Up,104.95700000000001,1SupJlEpv7RS2tPNRaHViT
322.0,78574677,Te Boté - Remix,96.507,5hdhHgpxyniooUiQVaPxQ0
323.0,78393439,Nice To Meet Ya,109.03399999999999,1Hsdzj7Dlq2I7tHP7501T4
324.0,77350814,Sixteen,109.919,0X2BH1fck6amBIoJhDVmmJ
325.0,76185026,Tal Vez,161.966,3vQ0GE3mI0dAaxIMYe5g7z
326.0,75946301,Vossi Bop,188.115,2SrSdSvpminqmStGELCSNd
327.0,75802643,Rodeo,140.08100000000002,7jVv8c5Fj3E9VhNjxT4snq
328.0,74977643,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",99.978,0YinUQ50QDB7ZxSCLyQ40k
329.0,74936100,Speechless (feat. Erika Sirola),125.04700000000001,3t5xRXzsuZmMDkQzgOX35S
330.0,74875237,Adan y Eva,171.993,3vQ0GE3mI0dAaxIMYe5g7z
331.0,74820412,Aventura,92.025,47MpMsUfWtgyIIBEFOr4FE
332.0,74791595,bloodline,151.976,66CXWjxzNUsdJxJ2JdwvnR
333.0,74742943,Si Supieras,184.019,4VMYDCV2IEDYJArk749S6m
334.0,74267188,What I Like About You (feat. Theresa Rex),102.46,1HBjj22wzbscIZ9sEb5dyf
335.0,74051416,Rise,106.046,1HBjj22wzbscIZ9sEb5dyf
336.0,73867785,It's Beginning to Look a Lot like Christmas,94.775,1GxkXlMwML1oSg5eLPiAz3
337.0,73509849,Envy Me,149.025,0HkcYmcjrBR3SCw9Ld5VZk
338.0,72849792,Ballin' (with Roddy Ricch),97.008,0YinUQ50QDB7ZxSCLyQ40k
339.0,72101431,bad idea,137.995,66CXWjxzNUsdJxJ2JdwvnR
340.0,71464609,Bad Bad Bad (feat. Lil Baby),111.959,50co4Is1HCEo8bhOyUWKpn
341.0,70660236,Before You Go,111.881,4GNC7GD6oZMSxPGyXy4MNB
342.0,68882186,Lost in the Fire,101.00399999999999,3hteYQFiMFbJY7wS0xDymP
343.0,67991598,Faucet Failure,99.993,2rhFzFmezpnW82MNqEKVry
344.0,67729637,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",87.988,3fZk3Gm5dN5v5yfYMQ04Bx
345.0,67697908,Rockin' Around The Christmas Tree,67.196,4cPHsZM98sKzmV26wlwD2W
346.0,67633501,Soltera - Remix,92.016,47MpMsUfWtgyIIBEFOr4FE
347.0,67483885,Jingle Bell Rock,119.705,38EmEgXkgK51MT2tPY0EoC
348.0,67462701,imagine,62.52,66CXWjxzNUsdJxJ2JdwvnR
349.0,67294769,Outta My Head (with John Mayer),103.012,6LuN9FCkKOj5PcnpouEgny
350.0,67248354,It's You,95.971,4rTv3Ejc7hKMtmoBOK1B4T
351.0,66635240,Splashin,100.021,1pPmIToKXyGdsCF6LmqLmI
352.0,66408334,Sola,92.965,0tmwSHipWxN12fsoLcFU3B
353.0,66125699,We Will Rock You - Remastered,81.308,1dfeR4HaWDbWqFHLkxsg1d
354.0,65760457,Baila Conmigo (feat. Kelly Ruiz),128.031,2TWBei99x2tV70bdYbWdAf
355.0,65720175,Shotta Flow (Feat. Blueface) [Remix],120.08,0ErzCpIMyLcjPiwT4elrtZ
356.0,64548884,In My Blood,140.025,7n2wHs1TKAczGzO7Dd2rGr
357.0,63896821,Happy Now,117.999,23fqKkggKUBHNkbKtXEls4
358.0,63709203,Goteo,108.287,1bAftSH8umNcGZ0uyV7LMg
359.0,63516142,Atrévete,183.785,1SupJlEpv7RS2tPNRaHViT
360.0,62474037,Call You Mine,104.00299999999999,69GGBxA162lTqCwzJG5jLp
361.0,62387492,Walk Me Home,88.038,1KCSPY1glIKqW2TotWuXOR
362.0,62264595,Taste (feat. Offset),98.001,5LHRHt1k9lMyONurDHEdrp
363.0,61920486,Space Cadet (feat. Gunna),109.00399999999999,0iEtIxbK0KxaSlF7G42ZOp
364.0,61698926,Beautiful People (feat. Khalid),92.977,6eUKZXaKkcviH0Ku9w2n3V
365.0,61394737,Un Año,94.946,07YUOmWljBTXwIseAUd9TW
366.0,61382579,Mad Love,197.705,1MIVXf74SZHmTIp4V4paH4
367.0,61286419,Mistletoe,161.994,1uNFoZAHBGtllmzznpCI3s
368.0,61022698,Last Hurrah,84.259,64M6ah0SkkRsnPGtGiRAbb
369.0,60931816,Good Thing (with Kehlani),185.91299999999998,2qxJFvFYMEDqd7ui6kSAcq
370.0,60904648,Qué Pena,126.15,1r4hJ1h58CWwUQe3MxPuau
371.0,60567142,No Stylist,147.055,6vXTefBL93Dj5IqAWq6OTv
372.0,60557631,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),98.985,181bsRPaVXVlUKXrxwZfHK
373.0,59874721,Earth,95.941,1tqhsYv8yBBdwANFNzHtcr
374.0,59770981,Roller,128.005,1qQLhymHXFPtP5U8KNKsm6
375.0,59596779,Fuck Love (feat. Trippie Redd),131.036,15UsOTVnJzReFVN1VCnxy4
376.0,59018397,Hope,104.941,69GGBxA162lTqCwzJG5jLp
377.0,58832475,BEBE,102.06299999999999,7gZfnEnfiaHzxARJ2LeXrf
378.0,58037838,Just You and I,92.061,7z2avKuuiMAT4XZJFv8Rvh
379.0,57863692,Mean It,95.99799999999999,5JZ7CnR6gTvEMKX4g70Amv
380.0,57546735,Soltera (Remix),92.02,47MpMsUfWtgyIIBEFOr4FE
381.0,57532684,I,99.18299999999999,7d3WFRME3vBY2cgoP38RDo
382.0,57407596,Be Alright,126.421,3QSQFmccmX81fWCUSPTS7y
383.0,57287205,Te Quemaste,176.053,0tmwSHipWxN12fsoLcFU3B
384.0,56889039,MALA,100.006,7gZfnEnfiaHzxARJ2LeXrf
385.0,56856669,Hot (Remix) [feat. Gunna and Travis Scott],111.98299999999999,50co4Is1HCEo8bhOyUWKpn
386.0,56718657,Falling Down - Bonus Track,120.01299999999999,2kCcBybjl3SAtIcwdWpUe3
387.0,56276750,Adore You,99.04799999999999,6KImCVD70vtIoJWnq6nGn3
388.0,56248812,KIKA,94.51299999999999,7gZfnEnfiaHzxARJ2LeXrf
389.0,55994906,The Man,110.04799999999999,06HL4z0CvFAxyc27GXpf02
390.0,55974748,Pop Out (feat. Lil Tjay),83.976,6AgTAQt8XS6jRWi4sX7w49
391.0,55734953,Post Malone (feat. RANI),107.35600000000001,20gsENnposVs2I4rQ5kvrf
392.0,55379203,Electricity (with Dua Lipa),118.15899999999999,2X97ZAqRKRMYFIDqtvGgGc
393.0,54628767,Yellow Hearts,129.03799999999998,4jpsw9CQS439N0B7SecMgf
394.0,54381541,Soltera,91.991,47MpMsUfWtgyIIBEFOr4FE
395.0,54049851,Imposible,90.976,4V8Sr092TqfHkfAA5fXXqG
396.0,53532993,fake smile,83.3,66CXWjxzNUsdJxJ2JdwvnR
397.0,53297394,Ayy Macarena,96.493,5LHRHt1k9lMyONurDHEdrp
398.0,53227435,Nightmare,146.11,26VFTg2z8YR0cCuwLzESi2
399.0,52135948,imagine,62.483999999999995,66CXWjxzNUsdJxJ2JdwvnR
400.0,52071069,Watermelon Sugar,95.39,6KImCVD70vtIoJWnq6nGn3
401.0,51953252,Clout (feat. Cardi B),140.02200000000002,4DdkRBBYG6Yk9Ka8tdJ9BW
402.0,51839268,Hola - Remix,181.857,0KPX4Ucy9dk82uj4GpKesn
403.0,51738810,wish you were gay,118.02799999999999,6qqNVTkY8uBg9cP3Jd7DAH
404.0,51498467,Pure Water (with Migos),202.015,0YinUQ50QDB7ZxSCLyQ40k
405.0,51480619,Nights Like This (feat. Ty Dolla $ign),146.16299999999998,0cGUm45nv7Z6M6qdXYQGTX
406.0,51390232,Te Soñé De Nuevo,168.04,1i8SpTcr7yvPOmcqrbnVXY
407.0,51316997,Look Alive (feat. Drake),140.02200000000002,4TEJudQY2pXxVHPE3gD2EU
408.0,51224204,Back To You - From 13 Reasons Why – Season 2 Soundtrack,102.061,0C8ZW7ezQVs4URX5aX7Kqx
409.0,51110073,My Oh My (feat. DaBaby),105.046,4nDoRrQiYLoBzwC5BhVJzF
410.0,51038445,Somebody To Love - 2011 Mix,109.266,1dfeR4HaWDbWqFHLkxsg1d
411.0,50959569,I Love It (& Lil Pump),104.053,5K4W6rqBFWDnAN6FQUkS6x
412.0,50483678,Behind Barz - Bonus,142.069,3TVXtAsR1Inumwj472S9r4
413.0,50467346,Circles,120.042,246dkjvS1zLTtiykXe5h60
414.0,50353687,Stuck In A Dream (feat. Gunna),139.952,5zctI4wO9XSKS8XwcnqEHk
415.0,50026802,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),142.157,1Mxqyy3pSjf8kZZL4QVxS0
416.0,49905567,Find U Again (feat. Camila Cabello),103.99700000000001,3hv9jJF3adDNsBSIQDqcjp
417.0,49873588,Happy Xmas (War Is Over) - Remastered,146.539,4x1nvY2FN8jxqAFA0DA02H
418.0,49793178,Holly Jolly Christmas,151.251,1GxkXlMwML1oSg5eLPiAz3
419.0,49751673,whoa (mind in awe),160.14700000000002,15UsOTVnJzReFVN1VCnxy4
420.0,49406835,Rewrite The Stars (with James Arthur & Anne-Marie),125.944,4IWBUUAFIplrNtaOHcJPRM
421.0,49342091,Ya No Tiene Novio,182.18400000000003,07YUOmWljBTXwIseAUd9TW
422.0,49239706,ilomilo,120.02,6qqNVTkY8uBg9cP3Jd7DAH
423.0,49191822,Feelings,103.01799999999999,5JZ7CnR6gTvEMKX4g70Amv
424.0,49189086,Don't Check On Me (feat. Justin Bieber & Ink),81.99700000000001,7bXgB6jMjp9ATFy66eO08Z
425.0,49108326,Woah,142.959,5f7VJjfbwm532GiveGC0ZK
426.0,48866057,Roller,128.02,1qQLhymHXFPtP5U8KNKsm6
427.0,48691209,Walk Me Home,88.038,1KCSPY1glIKqW2TotWuXOR
428.0,48576007,Bola Rebola,129.984,5bzWtCkjIAMgN93gLt56SO
429.0,48302613,Noticed,79.992,5zctI4wO9XSKS8XwcnqEHk
430.0,48293521,365,98.039,2qxJFvFYMEDqd7ui6kSAcq
431.0,48239884,On A Roll,125.005,14scxEoUN7Dcx1m4EQ7oHe
432.0,48225816,La Boca - Remix,92.992,2wkoKEfS6dXwThbyTnZWFU
433.0,47781640,Die For Me (feat. Future & Halsey),145.01,246dkjvS1zLTtiykXe5h60
434.0,47511933,Up All Night,93.98899999999999,6LuN9FCkKOj5PcnpouEgny
435.0,47437538,breathin,100.04899999999999,66CXWjxzNUsdJxJ2JdwvnR
436.0,47378044,Asesina - Remix,94.194,00XhexlJEXQstHimpZN910
437.0,47176776,Nights Like This (feat. Ty Dolla $ign),146.16299999999998,0cGUm45nv7Z6M6qdXYQGTX
438.0,47128981,Watermelon Sugar,95.39,6KImCVD70vtIoJWnq6nGn3
439.0,46697521,Keanu Reeves,170.19299999999998,4xRYI6VqpkE3UwrDrAZL8L
440.0,46501607,Good As Hell,95.985,56oDRnqbIiwx4mymNEv7dS
441.0,46081673,Remember The Name (feat. Eminem & 50 Cent),91.046,6eUKZXaKkcviH0Ku9w2n3V
442.0,45997391,Culpables,130.059,790FomKkXshlbRYZFtlgla
443.0,45803074,YOSEMITE,128.047,0Y5tJX1MQlPlqiwlOH1tJY
444.0,45686483,God is a woman,145.031,66CXWjxzNUsdJxJ2JdwvnR
445.0,45632927,Pa Olvidarte (feat. Manuel Turizo) - Remix,176.011,6tkyhGe9hGI3Lcfo4gVh6Z
446.0,45499626,Cruel Summer,169.99400000000003,06HL4z0CvFAxyc27GXpf02
447.0,45357234,My Bad,84.999,6LuN9FCkKOj5PcnpouEgny
448.0,45354784,listen before i go,79.764,6qqNVTkY8uBg9cP3Jd7DAH
449.0,45244592,Underneath the Tree,159.876,3BmGtnKgCSGYIUhmivXKWX
450.0,45049252,Candy,124.876,5cj0lLjcoR7YOSnhnX0Po5
451.0,44900506,R.I.P. (feat. Rita Ora & Anitta),100.066,0haZhu4fFKt0Ag94kZDiz2
452.0,44810524,MONOPOLY (with Victoria Monét),143.96,66CXWjxzNUsdJxJ2JdwvnR
453.0,44787533,Lonely (with Jonas Brothers),98.04700000000001,5fMUXHkw8R8eOP2RNVYEZX
454.0,44652863,No Guidance (feat. Drake),92.932,7bXgB6jMjp9ATFy66eO08Z
455.0,44531910,Be Honest (feat. Burna Boy),98.057,1CoZyIx7UvdxT5c8UkMzHd
456.0,44259294,Cuando Te Besé,100.04799999999999,4obzFoKoKRHIphyHzJ35G3
457.0,43993291,Rebota - Remix,90.025,0BqURncJM5B1BBu7UM51eq
458.0,43970634,Mad Love,197.705,1MIVXf74SZHmTIp4V4paH4
459.0,43782494,Juice,119.93,56oDRnqbIiwx4mymNEv7dS
460.0,43513294,ghostin,103.807,66CXWjxzNUsdJxJ2JdwvnR
461.0,43487716,ROXANNE,116.735,0vRvGUQVUjytro0xpb26bs
462.0,42927283,Swing,106.486,5H1nN1SzW0qNeUEZvuXjAj
463.0,42912960,Happier,89.792,6eUKZXaKkcviH0Ku9w2n3V
464.0,42910172,"Let Me Go (with Alesso, Florida Georgia Line & watt)",103.073,5p7f24Rk5HkUZsaS3BLG5F
465.0,42873724,Make It Right (feat. Lauv),97.551,3Nrfpe0tUJi4K4DXYWgMUX
466.0,42718445,Fast,84.98,4MCBfE4596Uoi2O4DtmEMz
467.0,42641630,Right Back (feat. A Boogie Wit Da Hoodie),97.001,6LuN9FCkKOj5PcnpouEgny
468.0,42578129,La Boca,185.90099999999998,2wkoKEfS6dXwThbyTnZWFU
469.0,42454667,VALENTINO,151.097,6fWVd57NKTalqvmjRd2t8Z
470.0,42312635,Bellacoso,180.08599999999998,5GcWBUX00IPuWVGMIRK1sS
471.0,42304213,Driving Home for Christmas - 2019 Remaster,180.18400000000003,5KEG7G8LDYlHgFDqZyEEs2
472.0,41805799,Swan Song,188.09799999999998,6M2wZ9GZgrQXHCFfjv46we
473.0,41618464,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,94.736,4STHEaNw4mPZ2tzheohgXB
474.0,41578309,Ric Flair Drip (& Metro Boomin),100.007,1URnnhqYAYcrqrcwql10ft
475.0,41549584,No Idea,128.03799999999998,4Gso3d4CscCijv0lmajZWs
476.0,41523655,My Bad,84.965,6LuN9FCkKOj5PcnpouEgny
477.0,41102869,F.N,120.1,6jGMq4yGs7aQzuGsMgVgZR
478.0,41068193,Trigger,97.285,738wLrAtLtCtFOLvQBXOXp
479.0,40972693,Lover (Remix) [feat. Shawn Mendes],205.27200000000002,06HL4z0CvFAxyc27GXpf02
480.0,40593143,The Box,116.971,757aE44tKEUQEqRuT6GnEB
481.0,40538055,HUMBLE.,150.011,2YZyLoL8N0Wb9xBt1NhZWg
482.0,40454481,Saint-Tropez,132.113,246dkjvS1zLTtiykXe5h60
483.0,40403215,SLOW DANCING IN THE DARK,88.964,3MZsBdqDrRTJihTHQrO6Dq
484.0,40313244,Futsal Shuffle 2020,136.97,4O15NlyKLIASxsJ0PrXPfz
485.0,40291681,Undecided,96.37,7bXgB6jMjp9ATFy66eO08Z
486.0,40101400,Contra La Pared,94.052,3Isy6kedDrgPYoTS1dazA9
487.0,39626507,Writing on the Wall (feat. Post Malone & Cardi B),112.01,6vXTefBL93Dj5IqAWq6OTv
488.0,39422826,On The Road (feat. Meek Mill & Lil Baby),112.93,246dkjvS1zLTtiykXe5h60
489.0,39406397,I'm a Mess,97.005,64M6ah0SkkRsnPGtGiRAbb
490.0,39115293,11 Minutes (with Halsey feat. Travis Barker),160.075,6Ad91Jof8Niiw0lGLLi3NW
491.0,38394388,The Christmas Song (Merry Christmas To You),78.696,7v4imS0moSyGdXyLgVTIV7
492.0,38215560,FEFE,125.978,7gZfnEnfiaHzxARJ2LeXrf
493.0,37962242,"Fire On Fire - From ""Watership Down""",115.124,2wY79sveU1sp5g7SokKOiI
494.0,37905955,July,72.541,55fhWPvDiMpLnE4ZzNXZyW
495.0,37834292,Outnumbered,156.85,5KNNVgR6LBIABRIomyCwKJ
496.0,37767091,White Christmas,130.503,6ZjFtWeHP9XN7FeKSUe80S
497.0,37258457,monster,134.02200000000002,1URnnhqYAYcrqrcwql10ft
498.0,36772822,Cool,79.007,7gOdHgIoIKoe4i9Tta6qdD
499.0,36766954,Stuck In A Dream (feat. Gunna),139.96200000000002,5zctI4wO9XSKS8XwcnqEHk
500.0,36284134,Freaky,104.991,2jku7tDXc6XoB6MO2hFuqg
501.0,36051043,If The World Was Ending (feat. Julia Michaels),75.801,66W9LaWS0DPdL7Sz8iYGYe
502.0,35832335,I Forgot That You Existed,92.875,06HL4z0CvFAxyc27GXpf02
503.0,35634634,Imposible,90.979,4V8Sr092TqfHkfAA5fXXqG
504.0,35367373,Take Me Back to London (feat. Stormzy),138.059,6eUKZXaKkcviH0Ku9w2n3V
505.0,34911641,Robbery,79.99,4MCBfE4596Uoi2O4DtmEMz
506.0,34889291,No Sleep (feat. Bonn),128.13299999999998,60d24wfXkVzDSfLS6hyCjZ
507.0,34883858,in my head,134.97899999999998,66CXWjxzNUsdJxJ2JdwvnR
508.0,34732688,8,62.446000000000005,6qqNVTkY8uBg9cP3Jd7DAH
509.0,34442787,BAD!,143.983,15UsOTVnJzReFVN1VCnxy4
510.0,34349128,Blanco,100.01299999999999,1vyhD5VmyZ7KMfW5gqLgo5
511.0,34331702,Red Room,112.34700000000001,4DdkRBBYG6Yk9Ka8tdJ9BW
512.0,34309965,Cuerpo en Venta,91.92399999999999,3RtNN1VnooWEn3KQk03DUL
513.0,34204460,Isis,120.01700000000001,6C1ohJrd5VydigQtaGy5Wa
514.0,34006774,Roses (with Juice WRLD feat. Brendon Urie),147.018,5CiGnKThu5ctn9pBxv7DGa
515.0,33909708,A Holly Jolly Christmas - Single Version,140.467,0MHgLfmQdutffmvWe5XBTN
516.0,33553035,Merry Christmas Everyone,202.899,0wi4yTYlGtEnbGo4ltZTib
517.0,33508718,Did It Again,148.775,4Ga1P7PMIsmqEZqhYZQgDo
518.0,33175503,Enemies (feat. DaBaby),76.388,246dkjvS1zLTtiykXe5h60
519.0,32951658,Panini - DaBaby Remix,153.905,7jVv8c5Fj3E9VhNjxT4snq
520.0,32865199,Have Yourself A Merry Little Christmas,75.248,2wY79sveU1sp5g7SokKOiI
521.0,32702338,Soldi,95.065,06nvjg4wBANK6DCHjqtPNd
522.0,32679616,Time - Edit,97.96799999999999,6fOMl44jA4Sp5b9PpYCkzz
523.0,32638907,Sunflower - Spider-Man: Into the Spider-Verse,89.96,246dkjvS1zLTtiykXe5h60
524.0,32519216,All Day And Night - Jax Jones & Martin Solveig Present Europa,121.90799999999999,4Q6nIcaBED8qUel8bBx6Cr
525.0,32468568,It's the Most Wonderful Time of the Year,201.739,4sj6D0zlMOl25nprDJBiU9
526.0,32445140,Sanctuary,167.78799999999998,3MZsBdqDrRTJihTHQrO6Dq
527.0,32422871,Treat You Better,82.695,7n2wHs1TKAczGzO7Dd2rGr
528.0,32411833,The Bones,77.00399999999999,6WY7D3jk8zTrHtmkqqo5GI
529.0,32081172,Let It Snow! Let It Snow! Let It Snow!,134.005,49e4v89VmlDcFCMyDv9wQ9
530.0,32049335,I Think I'm OKAY (with YUNGBLUD & Travis Barker),119.921,6TIYQ3jFPwQSRmorSezPxX
531.0,31990248,Easy,128.07299999999998,4nDoRrQiYLoBzwC5BhVJzF
532.0,31878920,Bellaquita,166.047,0KPX4Ucy9dk82uj4GpKesn
533.0,31440253,Lights Up,101.98700000000001,6KImCVD70vtIoJWnq6nGn3
534.0,31390005,BUTTERFLY EFFECT,140.963,0Y5tJX1MQlPlqiwlOH1tJY
535.0,31253242,make up,105.137,66CXWjxzNUsdJxJ2JdwvnR
536.0,31097512,Praise The Lord (Da Shine) (feat. Skepta),80.02,13ubrt8QOOCPljQ2FL1Kca
537.0,30939956,All Girls Are The Same,161.989,4MCBfE4596Uoi2O4DtmEMz
538.0,30826841,Ransom (with Juice WRLD) - Remix,179.982,4Ga1P7PMIsmqEZqhYZQgDo
539.0,30721342,Take What You Want (feat. Ozzy Osbourne & Travis Scott),139.91899999999998,246dkjvS1zLTtiykXe5h60
540.0,30719217,Amigos Con Derechos,183.97099999999998,0vR2qb8m9WHeZ5ByCbimq2
541.0,30671393,It's the Most Wonderful Time of the Year,202.082,4sj6D0zlMOl25nprDJBiU9
542.0,30604900,Arcade,71.884,3klZnJvYGIbWritVwQD434
543.0,30504491,Love Me,204.09599999999998,4Ga1P7PMIsmqEZqhYZQgDo
544.0,30420255,F.N,120.104,6jGMq4yGs7aQzuGsMgVgZR
545.0,30196596,Hollywood's Bleeding,130.218,246dkjvS1zLTtiykXe5h60
546.0,30113990,Circles,120.00299999999999,246dkjvS1zLTtiykXe5h60
547.0,30023639,Did It Again,148.775,4Ga1P7PMIsmqEZqhYZQgDo
548.0,29972876,Falling,110.01100000000001,6KImCVD70vtIoJWnq6nGn3
549.0,29937814,Bellaquita - Remix,165.94099999999997,0KPX4Ucy9dk82uj4GpKesn
550.0,29888307,The Archer,124.344,06HL4z0CvFAxyc27GXpf02
551.0,29757705,Hear Me Calling,88.932,4MCBfE4596Uoi2O4DtmEMz
552.0,29475974,Jackie Chan,128.005,2o5jDhtHVPhrJdv3cEQ99Z
553.0,29457967,Shameless,129.69799999999998,4nDoRrQiYLoBzwC5BhVJzF
554.0,29377996,Not Ok,105.0,23fqKkggKUBHNkbKtXEls4
555.0,29356244,Just Us (feat. SZA),93.132,0QHgL1lAIqAw0HtD7YldmP
556.0,29194083,I Don't Belong In This Club,115.036,2jnIB6XdLvnJUeNTy5A0J2
557.0,29113090,Who Do You Love,140.024,69GGBxA162lTqCwzJG5jLp
558.0,29010937,Baby,167.97099999999998,6kq4GHwUcUojGIu0ziSNXf
559.0,29009903,Used To Love (with Dean Lewis),118.97,60d24wfXkVzDSfLS6hyCjZ
560.0,28985812,200 km/h,148.049,1qQLhymHXFPtP5U8KNKsm6
561.0,28933276,Best Part of Me (feat. YEBBA),81.657,6eUKZXaKkcviH0Ku9w2n3V
562.0,28905636,So Close,125.03,5jAMCwdNHWr7JThxtMuEyy
563.0,28903609,Tilidin,83.50399999999999,4WZGDpNwrC0vNQyl9QzF7d
564.0,28852921,Ransom,179.97400000000002,4Ga1P7PMIsmqEZqhYZQgDo
565.0,28772222,Liar,98.016,4nDoRrQiYLoBzwC5BhVJzF
566.0,28764560,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),112.89,5v8jlSmAQfrkTjAlpUfWtu
567.0,28753280,Fairytale of New York (feat. Kirsty MacColl),118.501,2wzMOQwNT6ZvVB4amvhFAH
568.0,28728227,First Off (feat. Travis Scott),162.03799999999998,1RyvyyTE3xzB2ZywiAwp0i
569.0,28618471,Love Lies (with Normani),143.955,6LuN9FCkKOj5PcnpouEgny
570.0,28518165,Jingle Bell Rock - Daryl's Version,128.718,77tT1kLj6mCWtFNqiOmP9H
571.0,28471663,110,179.05599999999998,4WZGDpNwrC0vNQyl9QzF7d
572.0,28324633,Make No Sense,154.904,7wlFDEWiM5OoIAt8RSli8b
573.0,28265377,Lights Up,101.98700000000001,6KImCVD70vtIoJWnq6nGn3
574.0,28154588,Die For Me (feat. Future & Halsey),145.01,246dkjvS1zLTtiykXe5h60
575.0,28040503,Santa Claus Is Coming to Town,122.331,1GxkXlMwML1oSg5eLPiAz3
576.0,27935216,Thunderclouds,112.035,5WUlDfRSoLAfcVSX1WnrxN
577.0,27856402,Small Talk,115.999,6jJ0s89eD6GaHleKKya26X
578.0,27815096,Woman Like Me (feat. Nicki Minaj),75.002,3e7awlrlDSwF3iM0WBjGMp
579.0,27796843,Butterfly Doors,130.00799999999998,3wyVrVrFCkukjdVIdirGVY
580.0,27776329,Heartless (feat. Morgan Wallen),111.00399999999999,5fMUXHkw8R8eOP2RNVYEZX
581.0,27356597,Every Breath You Take,117.40100000000001,5NGO30tJxFlKixkPSgXcFE
582.0,26877704,Legends,142.049,4MCBfE4596Uoi2O4DtmEMz
583.0,26804200,Wolves,124.98700000000001,0C8ZW7ezQVs4URX5aX7Kqx
584.0,26733744,Harleys In Hawaii,140.094,6jJ0s89eD6GaHleKKya26X
585.0,26703849,Homicide,139.83100000000002,4xRYI6VqpkE3UwrDrAZL8L
586.0,26568908,Own It (feat. Ed Sheeran & Burna Boy),104.0,2SrSdSvpminqmStGELCSNd
587.0,26510697,Hot Shower,149.986,1anyVhU62p31KFi8MEzkbf
588.0,26448847,Don't Stop Believin',118.852,0rvjqX7ttXeg3mTy8Xscbt
589.0,26441863,Cherry Lady,114.445,4WZGDpNwrC0vNQyl9QzF7d
590.0,26320594,"Hey Look Ma, I Made It",107.936,20JZFwl6HVl6yg8a4H3ZqK
591.0,26288833,Trampoline,126.75399999999999,3KwmxIhSe9UTSEF37kwngR
592.0,26178542,Moonlight,124.95700000000001,1aQwKFn00nswXRDUDipm0K
593.0,26141405,Nice For What,93.39399999999999,3TVXtAsR1Inumwj472S9r4
594.0,25661359,Blue Christmas,94.51899999999999,43ZHCT0cAZBISjO8DG9PnE
595.0,25600556,On The Road (feat. Meek Mill & Lil Baby),112.93,246dkjvS1zLTtiykXe5h60
596.0,25494211,Orphans,107.975,4gzpq5DPGxSnKTe4SA8HAU
597.0,25167559,Piece Of Your Heart,124.08,0xRXCcSX89eobfrshSVdyu
598.0,25131850,Think About You,123.969,23fqKkggKUBHNkbKtXEls4
599.0,25105664,A Thousand Bad Times,159.0,246dkjvS1zLTtiykXe5h60
600.0,24797584,CANGURO,163.87400000000002,5YCc6xS5Gpj3EkaYGdjyNK
601.0,24685664,Paradise,122.061,4GvEc3ANtPPjt1ZJllr5Zl
602.0,24570497,Pa' Olvidarme De Ella,90.016,4bw2Am3p9ji3mYsXNXtQcd
603.0,24522609,Paper Rings,103.979,06HL4z0CvFAxyc27GXpf02
604.0,24416788,Nuketown (feat. Juice WRLD),149.96200000000002,2rhFzFmezpnW82MNqEKVry
605.0,24340028,Crushed Up,158.043,1RyvyyTE3xzB2ZywiAwp0i
606.0,24257914,Turn Me On (feat. Vula),124.052,7i9j813KFoSBMldGqlh2Z1
607.0,24113854,Find U Again (feat. Camila Cabello),103.99700000000001,3hv9jJF3adDNsBSIQDqcjp
608.0,23961498,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",95.016,5JZ7CnR6gTvEMKX4g70Amv
609.0,23830592,A Thousand Bad Times,159.0,246dkjvS1zLTtiykXe5h60
610.0,23814474,Lucky You (feat. Joyner Lucas),153.06799999999998,7dGJo4pcD2V6oG8kP0tJRR
611.0,23801307,Own It (feat. Ed Sheeran & Burna Boy),104.0,2SrSdSvpminqmStGELCSNd
